"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"CD69"	"Q07108"	0.00433600173557494	1.0708755920175e-08	1.53167466050075e-11	1.6504891643555e-05	7.46303804623633e-09	0.0198955535038724	0.524463780325226	5.35536353879254e-11	6.65653687662576e-15	0.0282569578242191	3.27140150359816e-13	2.6221541960842e-15	0.875703215152047	0.00637000434113202	2.51252168006764e-13	0.462	0.00054	1.81e-05	0.427	0.0966	0.776	0.891	1.45e-10	8.62e-05	0.919	0.0176	0.000778	0.941	0.894	1.54e-13	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	-1.07	2.83	3.9	-1.81	2.88	-0.851	0.221	-3.68	-5.49	-0.797	4.64	5.71	-0.0542	1.02	-4.69	-0.915	-1.99	1.91	-1.77	3.72	-0.969
"CD7"	"P09564"	0.0607811272678591	2.74256258176873e-07	4.19482324694097e-05	3.52744692513081e-05	4.02674642596534e-05	1.36829629554453e-08	1.6195538306063e-06	0.221279433593262	0.000934694919561202	0.00106370078600791	5.96656780582306e-12	2.78197748619195e-10	6.54921028154861e-12	3.08957455003072e-10	0.960200350912528	0.754	0.00765	0.257	0.493	0.565	0.0282	0.00444	0.828	0.81	0.84	0.0586	0.128	0.138	0.155	0.924	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.705	2.48	1.77	-1.79	-1.78	2.93	2.22	0.451	-1.34	-1.33	4.27	3.57	4.25	3.55	-0.0181	-2.44	-1.73	0.0375	0.488	1.83	1.81
"CD74"	"P04233"	0.167036301645309	2.08050228519351e-06	8.45502552769641e-05	0.0376783301921752	0.00350119214537612	3.54529763202748e-06	0.00014592580741635	0.837124823698267	0.0239818107707489	0.00208420370923907	1.00941898144264e-08	2.99988804188737e-07	1.03590560765645e-09	2.54490918136672e-08	0.315719977857173	0.831	0.0282	0.306	0.88	0.797	0.211	0.0901	0.916	0.889	0.861	0.32	0.41	0.337	0.398	0.86	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.473	2.02	1.55	-0.729	-1.07	1.95	1.48	-0.0691	-0.798	-1.14	2.75	2.28	3.09	2.62	0.34	-1.72	-1.24	0.307	0.238	1.04	1.38
"CD81"	"P60033"	0.406215200244861	1.06999626384833e-12	4.84797795421045e-12	1.81422061588167e-06	4.67789622938737e-05	2.697892016171e-11	1.44421840539958e-10	0.0911108282234085	2.44938239098448e-08	5.06889265935782e-07	1.17258556974229e-16	3.50310071630887e-16	6.02349385682838e-16	1.92513819975747e-15	0.222370391804944	0.882	1.43e-09	4.3e-06	0.258	0.575	0.000592	2.54e-08	0.741	0.221	0.34	0.000178	0.000208	0.00383	0.000626	0.834	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.287	4.36	4.07	-2.08	-1.66	3.77	3.48	-0.597	-2.68	-2.26	6.45	6.16	6.02	5.73	-0.425	-3.48	-3.19	0.881	0.285	2.97	2.54
"CD82"	"P27701"	3.4780918761768e-05	4.75049752882612e-13	2.77064353492693e-16	0.000210844942784384	0.9514065047574	2.10340973770024e-07	4.84590921673786e-12	1.15378199106563e-06	6.61126481041601e-11	1.34877689681666e-06	6.90988135828236e-16	1.62444149537635e-18	5.27509656391618e-13	3.00375673999431e-16	0.000179433244423714	0.0877	2.77e-10	8.42e-14	0.635	0.935	0.0874	1.99e-11	0.00153	0.0391	0.425	0.000581	8.75e-07	0.0679	0.000183	0.0766	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-1.91	5.08	6.98	-1.64	0.0235	2.67	4.57	-2.41	-4.05	-2.38	6.72	8.63	5.05	6.96	-1.67	-2.93	-4.84	2.14	-0.267	3.78	2.12
"CEP85"	"Q6P2H3"	0.000487235099264252	2.93592024543334e-09	1.11908513085831e-12	6.28629751271063e-16	1.94153560436736e-15	2.84708068261647e-12	4.53820924436972e-15	0.00187873181588138	8.3592673936622e-18	2.18726880274952e-17	2.64016425486675e-09	4.75204512977746e-05	1.69106596865165e-08	0.000406967946634452	0.420418795554301	0.242	0.000153	6.02e-07	2.95e-09	1.82e-06	7.21e-05	3.85e-14	0.228	1.25e-08	3.37e-10	0.261	0.659	0.495	0.845	0.879	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-1.04	2.3	3.34	4.61	4.39	3.2	4.24	0.902	5.51	5.3	-2.31	-1.27	-2.1	-1.06	0.213	-0.00856	-1.05	2.29	3.19	-2.32	-2.11
"CERS2"	"Q96G23"	0.0290162752878824	2.33352182350533e-07	8.89611553537431e-05	5.41469001452545e-06	1.01970649951047e-05	8.58727350730384e-06	0.00346677800732015	0.167490943034863	1.50949023079525e-07	2.74596847704627e-07	1.45189425698675e-12	1.14726814094083e-10	2.23805988039736e-12	1.88566846051857e-10	0.809415859177727	0.683	0.00678	0.309	0.334	0.466	0.26	0.361	0.804	0.329	0.289	0.0346	0.101	0.104	0.138	0.916	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	1.06	3.2	2.13	-2.63	-2.51	2.55	1.48	-0.654	-3.28	-3.17	5.83	4.76	5.71	4.65	-0.112	-3.06	-1.99	0.141	-0.513	2.77	2.66
"CERS5"	"Q8N5B7"	0.509345493504928	3.37093643864184e-06	1.91850005061667e-05	3.12620182475455e-08	2.86619392016015e-08	1.32224646221771e-05	7.65353779291199e-05	0.602816202322138	9.19790728603207e-09	8.45457393261559e-09	2.54104248423559e-13	7.90352659614766e-13	2.38995406189637e-13	7.41598133890399e-13	0.970864992347842	0.894	0.0373	0.204	0.0778	0.143	0.286	0.0637	0.898	0.179	0.0917	0.0159	0.0177	0.0531	0.0192	0.924	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.193	1.7	1.51	-2.25	-2.26	1.55	1.36	-0.152	-2.4	-2.41	3.95	3.75	3.96	3.76	0.0106	-1.89	-1.7	-0.191	-0.343	2.06	2.07
"CKAP4"	"Q07065"	0.924071058555342	5.18342075520244e-07	4.07707924539925e-07	0.218669245883685	0.195975494361159	1.35189080926612e-06	1.05912337265976e-06	0.706846732385045	0.112925554359719	0.0996926978657252	2.44117963436814e-08	1.949511666386e-08	2.08855959966202e-08	1.66932321265231e-08	0.947330800019043	0.92	0.0119	0.0432	0.921	0.905	0.163	0.00314	0.907	0.915	0.937	0.37	0.296	0.507	0.369	0.923	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0345	2.38	2.41	-0.453	-0.476	2.24	2.28	-0.136	-0.589	-0.613	2.83	2.87	2.86	2.89	0.0239	-1.71	-1.75	0.667	0.53	1.12	1.14
"CLDND1"	"Q9NY35"	0.00548998533419304	2.19663829173373e-08	4.42551137232953e-05	2.40552562122536e-12	2.20962745883379e-12	5.71071712376225e-09	9.53689400574226e-06	0.562889845067726	7.00682826398714e-12	6.41703524872876e-12	2.23628219160074e-17	1.09215900072556e-15	2.11297629002578e-17	1.02317029719392e-15	0.962522752684684	0.487	0.00102	0.261	0.000222	0.00163	0.0185	0.0179	0.894	0.0135	0.00253	3.75e-05	0.000464	0.000482	0.00043	0.924	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.947	2.48	1.53	-3.87	-3.88	2.66	1.72	0.183	-3.69	-3.7	6.35	5.4	6.36	5.42	0.0148	-3.13	-2.19	-0.654	-0.47	3.21	3.23
"COMT"	"P21964"	0.242007988460664	3.20774555371775e-10	4.28222360461329e-09	6.03321945052155e-09	2.17608485508623e-08	7.65210802433098e-09	1.2845663411737e-07	0.157905898693632	2.57985642808257e-10	8.36558856369392e-10	2.61812825387642e-16	1.31280356797528e-15	5.48446909245634e-16	2.87490622829166e-15	0.58178935358818	0.854	1.26e-05	0.00284	0.0385	0.133	0.0211	0.000394	0.798	0.0641	0.0379	0.000327	0.000514	0.00365	0.000832	0.898	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.169	1.39	1.22	-1.2	-1.12	1.19	1.02	-0.205	-1.41	-1.33	2.59	2.42	2.51	2.34	-0.0788	-1.31	-1.14	0.0827	-0.123	1.28	1.2
"CYB5B"	"O43169"	0.711705790133825	3.91290996431428e-14	7.05341656763306e-14	0.0369664171854369	0.0198457105716835	8.52220896827821e-14	1.56110480308397e-13	0.626857359346808	0.0996361912667718	0.0571263335258182	1.50859396862405e-12	2.93928012577521e-12	2.4984278636203e-12	4.92249420918178e-12	0.779150166196574	0.909	8.34e-13	7.88e-09	0.879	0.852	1.22e-06	3.85e-14	0.9	0.913	0.93	0.0351	0.0304	0.108	0.0431	0.914	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.112	4.44	4.33	0.659	0.744	4.3	4.18	-0.147	0.511	0.596	3.78	3.67	3.7	3.59	-0.0849	-2.72	-2.61	1.72	1.57	1.06	0.977
"DCAF8"	"Q5TAQ9"	0.514402341158076	6.5570062455143e-09	3.02255545607468e-08	3.23353318949469e-06	9.25553531549223e-07	6.06523050833406e-11	2.31481676336882e-10	0.0366134668362786	1.45407834933111e-08	4.74832228064929e-09	0.0169818022800345	0.0698909355203165	0.0494554761512209	0.173258719670419	0.62786580891096	0.894	0.000334	0.0106	0.297	0.306	0.0011	5.83e-08	0.622	0.197	0.0749	0.883	0.861	0.912	0.934	0.902	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.403	5.16	4.76	3.6	3.9	6.5	6.1	1.34	4.95	5.25	1.56	1.15	1.26	0.854	-0.299	-2.48	-2.08	2.68	4.02	-0.924	-1.22
"DHCR24"	"Q15392"	0.157724462471355	1.02723875918585e-08	4.19597687690008e-10	0.000281769587440865	0.015044188138643	0.000157018807953564	3.4979056477041e-06	0.000715095629619049	1.71964580434611e-08	8.2076874563229e-07	2.05724588450103e-12	1.70606133937343e-13	4.05703816243462e-11	2.63879551922411e-12	0.123111852718332	0.827	0.000519	0.000513	0.656	0.844	0.451	0.00847	0.15	0.203	0.382	0.0397	0.00849	0.206	0.0333	0.781	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.357	2.03	2.39	-1.03	-0.64	1.09	1.44	-0.944	-1.98	-1.58	3.06	3.42	2.67	3.03	-0.392	-1.42	-1.77	0.615	-0.329	1.65	1.25
"DHCR7"	"Q9UBM7"	0.136304930972262	2.60635348907968e-06	0.000144442135908847	0.000227521947534745	0.00013431862935929	1.67950849472475e-05	0.000937614268581064	0.478956845768121	3.44602850408885e-05	2.03429283357777e-05	1.33315705331617e-10	3.53260302360642e-09	8.88248487945549e-11	2.26233709625047e-09	0.842335188567754	0.817	0.0322	0.342	0.641	0.642	0.3	0.212	0.885	0.672	0.643	0.143	0.223	0.236	0.238	0.918	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.399	1.55	1.16	-1.11	-1.16	1.37	0.969	-0.186	-1.3	-1.35	2.67	2.27	2.72	2.32	0.0521	-1.45	-1.05	0.104	-0.0825	1.21	1.27
"DLAT"	"P10515"	0.439607648507317	1.55824944058377e-08	2.63152357152647e-09	9.61953425557612e-06	0.000572169216587742	8.54512211464373e-10	1.64894782872196e-10	0.204769212113699	3.4911575869499e-07	1.89113401471637e-05	0.0153748280993813	0.00231218710852081	0.000315866837732956	4.02250829849137e-05	0.131000281047438	0.886	0.000763	0.002	0.379	0.721	0.00688	3.21e-08	0.822	0.377	0.638	0.881	0.787	0.845	0.784	0.787	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.0741	0.763	0.837	0.518	0.371	0.886	0.96	0.123	0.641	0.494	0.245	0.319	0.392	0.467	0.147	-0.369	-0.443	0.395	0.517	-0.124	0.0236
"DNAJA1"	"P31689"	0.00210275817145481	1.15746379527295e-18	3.71311514848369e-20	1.46060342881579e-19	3.70158921357794e-20	1.53512109735324e-19	6.23255115033939e-21	0.0615555151454071	2.23906536641624e-20	6.21445585956084e-21	0.0556117345795914	0.169363874693077	0.00208539371182639	0.997398243653628	0.168408912151257	0.382	4.87e-14	8.42e-14	1.9e-13	2.34e-13	8.33e-14	3.85e-14	0.693	2.37e-13	1.61e-13	0.899	0.877	0.875	0.952	0.81	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.612	4.1	4.72	4.46	4.72	4.45	5.07	0.35	4.81	5.07	-0.359	0.253	-0.613	-0.00059	-0.254	-1.16	-1.77	2.94	3.29	-1.52	-1.78
"DNAJA2"	"O60884"	0.308960213043232	6.98482364145045e-20	2.60808825328698e-20	2.53821970151692e-20	2.35345413570271e-20	1.15028213459289e-20	4.57594077952584e-21	0.0646874790488991	4.46100982622203e-21	4.15606333563209e-21	0.295844496371426	0.976965733464737	0.26137193010125	0.912902438822428	0.935829539850938	0.868	4.87e-14	8.42e-14	1.9e-13	2.34e-13	8.33e-14	3.85e-14	0.699	2.37e-13	1.61e-13	0.921	0.91	0.929	0.951	0.923	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.205	5.08	5.28	5.29	5.31	5.46	5.67	0.382	5.67	5.69	-0.211	-0.00577	-0.227	-0.0218	-0.0161	-1.65	-1.85	3.43	3.81	-1.86	-1.88
"DNAJA4"	"Q8WW22"	0.564610039922475	1.39606891918832e-11	4.70378333067803e-12	2.32325813415047e-11	1.01470863181554e-12	3.67526451053198e-12	1.29548263626334e-12	0.478770587763082	5.98698150858406e-12	2.97448781455385e-13	0.792087155650091	0.403218394634042	0.161381625352332	0.398613487715785	0.0996154513181034	0.898	1.53e-07	4.15e-06	0.00141	0.000997	9.14e-05	6.63e-13	0.884	0.0125	0.000264	0.934	0.893	0.924	0.942	0.759	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.301	5.89	6.19	5.75	6.63	6.26	6.56	0.37	6.12	7	0.137	0.438	-0.743	-0.442	-0.88	-1.87	-2.17	4.01	4.38	-1.74	-2.62
"DNAJC5"	"Q9H3Z4"	0.254165984963081	9.94817863715937e-10	8.78525624517257e-11	0.000245647144052668	0.00084815702930659	1.36645649822731e-08	1.0104659366644e-09	0.251304356470339	1.12992099665651e-05	3.94056996145121e-05	3.06318228021857e-13	4.62334280615033e-14	6.88163127236594e-13	9.87137097007113e-14	0.637451664913253	0.857	4.56e-05	0.000124	0.646	0.739	0.0282	6.5e-07	0.839	0.608	0.687	0.0172	0.00443	0.073	0.00706	0.903	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.63	5.03	5.66	-2.3	-2.04	4.39	5.02	-0.634	-2.93	-2.67	7.32	7.95	7.07	7.7	-0.257	-3.86	-4.49	1.16	0.531	3.46	3.2
"DPAGT1"	"Q9H3H5"	0.0486034583702514	3.05582947619025e-11	2.22485858666338e-09	1.70185932319908e-07	8.76717572715831e-07	7.26014690033632e-06	0.00160595301738402	1.14963040658507e-05	1.93137471808168e-12	6.39209198285955e-12	3.63998244713362e-16	6.50809214497704e-15	8.83674329072785e-16	1.74078556663329e-14	0.515444831751597	0.733	5.11e-07	0.00176	0.134	0.303	0.25	0.264	0.0107	0.00669	0.00252	0.000401	0.00139	0.00459	0.00259	0.891	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.571	3.04	2.47	-1.95	-1.77	1.54	0.972	-1.49	-3.44	-3.26	4.99	4.42	4.81	4.23	-0.182	-2.49	-1.92	0.546	-0.948	2.5	2.32
"DPCD"	"Q9BVM2"	0.627195622529563	5.98291760556431e-10	1.72687084528739e-09	1.47932886039434e-08	3.63236589316726e-08	2.39213967949003e-10	6.71587182453586e-10	0.665574391611855	5.44514293535547e-09	1.3076653456773e-08	0.160369801315467	0.348972240796333	0.0789380392702923	0.192640167846384	0.704216905166559	0.903	2.58e-05	0.00147	0.0568	0.152	0.00303	3.45e-07	0.904	0.159	0.107	0.913	0.89	0.917	0.935	0.909	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.194	3.78	3.58	3.21	3.05	3.95	3.76	0.173	3.38	3.23	0.572	0.377	0.724	0.529	0.152	-1.54	-1.34	2.24	2.41	-0.965	-0.813
"DPM3"	"Q9P2X0"	0.581679377005163	6.07250262260977e-07	2.50039183039148e-06	0.0524341505622237	0.0285740833964271	5.35409660012259e-07	2.19823852538754e-06	0.960289006879084	0.0581096846469098	0.0318769882012069	4.78881486750853e-09	1.71487739692797e-08	2.53076507083248e-09	8.87297735768787e-09	0.777197500841204	0.9	0.0132	0.0966	0.889	0.862	0.122	0.00574	0.923	0.905	0.921	0.288	0.291	0.382	0.326	0.914	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.342	4.02	3.68	-1.25	-1.42	4.05	3.71	0.0308	-1.22	-1.39	5.27	4.93	5.44	5.1	0.175	-3.19	-2.85	0.835	0.865	2.08	2.26
"DPP4"	"P27487"	2.35499863575077e-05	5.37993751645566e-07	0.153667217008482	7.26167619648361e-07	2.33264069274188e-10	1.90776644774162e-09	0.000664885455520067	0.0239609404141714	0.000369285270238344	4.83430885397912e-08	6.63256603541532e-13	2.04984307620052e-08	2.77018225309209e-15	1.27400619290332e-11	0.00168909868680413	0.0736	0.0122	0.861	0.205	0.024	0.0108	0.185	0.558	0.778	0.167	0.0248	0.299	0.00781	0.0625	0.223	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	0.81	1.04	0.232	-1.02	-1.58	1.42	0.609	0.378	-0.645	-1.2	2.06	1.25	2.62	1.81	0.552	-1.33	-0.515	-0.284	0.0941	0.739	1.29
"EBP"	"Q15125"	0.000287932007057033	4.90733068231253e-09	0.000167607270503801	5.88195859708109e-07	6.24723640066052e-08	4.89203679224048e-09	0.000166998422266645	0.998904056906156	5.90243599768821e-07	6.26802084290583e-08	2.34916476246818e-14	3.28672181164827e-11	5.97138707182184e-15	5.80269282311739e-12	0.368833684164204	0.202	0.000256	0.354	0.194	0.172	0.0172	0.0966	0.924	0.408	0.182	0.00495	0.071	0.0114	0.0461	0.871	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	1.09	2.22	1.14	-1.7	-1.94	2.22	1.14	0.000359	-1.7	-1.94	3.93	2.84	4.17	3.08	0.237	-2.27	-1.19	-0.0469	-0.0466	1.66	1.89
"ECI2"	"O75521"	0.332114630359278	3.49733805164122e-11	2.5549968902598e-10	1.60893184382988e-07	4.23927572019788e-09	3.80088407010464e-05	0.000507231226080791	2.67067896638312e-06	0.273014121244516	0.0129156775583741	0.000713187878791197	0.0084128125152536	0.0304034362864399	0.204297267946277	0.133039255244391	0.872	6.23e-07	0.000341	0.132	0.0801	0.351	0.165	0.00297	0.928	0.904	0.825	0.818	0.907	0.935	0.788	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.241	2.67	2.43	1.73	2.11	1.21	0.969	-1.46	0.273	0.651	0.937	0.696	0.558	0.318	-0.378	-0.936	-0.695	1.73	0.274	0.000988	-0.377
"EHBP1L1"	"Q8N3D4"	0.431644447680475	2.1427910709756e-06	2.86852448059179e-07	6.9536781654143e-08	5.57870262918376e-07	2.25289500312834e-08	3.62802457252173e-09	0.0749176041726018	1.01262138185039e-09	6.62170130437935e-09	0.179310570536637	0.565937213271718	0.599579631954682	0.791331256633383	0.403769018226865	0.886	0.0287	0.0364	0.103	0.279	0.0355	4.59e-06	0.717	0.0954	0.0835	0.914	0.899	0.937	0.95	0.877	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.511	3.88	4.39	4.76	4.22	5.07	5.58	1.19	5.95	5.41	-0.883	-0.372	-0.34	0.171	0.543	-1.2	-1.71	2.68	3.86	-2.09	-1.54
"ELMO1"	"Q92556"	0.563951480320569	1.1305243957563e-07	4.76627023058186e-07	0.0134182761062493	0.00336601752296131	1.60425276163659e-07	6.83127704736865e-07	0.886829550371819	0.0186474585642506	0.00479535076626288	0.000100413364791912	0.000463800980868321	0.000453002795469278	0.00202904141321393	0.569970620740594	0.898	0.00396	0.0465	0.849	0.796	0.0789	0.00214	0.919	0.884	0.883	0.774	0.741	0.851	0.876	0.897	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0535	0.663	0.609	0.243	0.295	0.65	0.596	-0.0131	0.23	0.282	0.42	0.367	0.367	0.314	-0.0526	-0.359	-0.305	0.304	0.291	0.0611	0.0085
"ELOVL1"	"Q9BW60"	0.00145831309802689	4.79467693132519e-09	3.13186963591723e-05	1.41321221823737e-05	7.22514619219211e-06	7.02469039405248e-09	4.88197680587941e-05	0.867149806271523	9.09556212183194e-06	4.66367832482866e-06	1.64914443646675e-13	1.08320580658528e-10	1.0844026821306e-13	6.4639244922129e-11	0.798839189784538	0.341	0.00025	0.237	0.413	0.44	0.0203	0.0489	0.918	0.595	0.531	0.0132	0.0994	0.0397	0.104	0.915	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	1.46	3.51	2.06	-2.18	-2.29	3.44	1.99	-0.069	-2.25	-2.35	5.69	4.24	5.8	4.34	0.105	-3.32	-1.86	0.195	0.126	2.38	2.48
"EMP3"	"P54852"	0.00104415928084701	2.23026879016068e-09	1.79206292024045e-05	8.27817986763813e-08	3.82580361449883e-09	2.88030205575064e-09	2.42633264247319e-05	0.908819537500065	6.26999589760241e-08	2.95662292445239e-09	4.2320911549763e-15	1.5421685278303e-12	6.65736347600048e-16	1.62274837733532e-13	0.197369592476954	0.31	0.000114	0.2	0.109	0.0775	0.0133	0.0323	0.92	0.277	0.0639	0.00178	0.0235	0.00402	0.00906	0.824	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	1.44	3.49	2.05	-2.88	-3.39	3.44	2	-0.0451	-2.92	-3.44	6.37	4.93	6.88	5.44	0.516	-3.6	-2.16	-0.115	-0.16	2.76	3.28
